strain	replicon	data_type	ext	clust_type	clust_num	cluster_size	ind_clust_size	rep_type	taxon
NBC_00354	CP107984_linear_right	ONT	0	S	180	2	2	plasmid	['Streptomyces sp. NBC 00354']
NBC_00356	CP107981_linear_left	Illumina	6	H	18	86	40	chromosome	['Streptomyces sp. NBC 00356']
NBC_00356	CP107981_linear_right	Illumina	6	H	18	86	40	chromosome	['Streptomyces sp. NBC 00356']
NBC_00356	CP107981_linear_left	ONT	1	H	18	86	40	chromosome	['Streptomyces sp. NBC 00356']
NBC_00356	CP107981_linear_right	ONT	1	H	18	86	40	chromosome	['Streptomyces sp. NBC 00356']
NBC_00357	CP107977_linear_left	Illumina	120	S	173	1	1	chromosome	['Streptomyces coelicoflavus']
NBC_00357	CP107977_linear_right	Illumina	120	S	174	1	1	chromosome	['Streptomyces coelicoflavus']
NBC_00357	CP107977_linear_left	ONT	2810	S	173	1	1	chromosome	['Streptomyces coelicoflavus']
NBC_00357	CP107977_linear_right	ONT	920	S	174	1	1	chromosome	['Streptomyces coelicoflavus']
NBC_00357	CP107978_linear_left	Illumina	12	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00357	CP107978_linear_right	Illumina	12	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00357	CP107978_linear_left	ONT	42	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00357	CP107978_linear_right	ONT	42	H	2	327	116	plasmid	['Streptomyces coelicoflavus']
NBC_00358	CP107976_linear_left	Illumina	18	H	2	327	116	chromosome	['Streptomyces sp. NBC 00358']
NBC_00358	CP107976_linear_right	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC 00358']
NBC_00358	CP107976_linear_left	ONT	6953	H	2	327	116	chromosome	['Streptomyces sp. NBC 00358']
NBC_00358	CP107976_linear_right	ONT	4	H	2	327	116	chromosome	['Streptomyces sp. NBC 00358']
NBC_00363	CP107972_linear_left	Illumina	12	H	50	43	22	chromosome	['Streptomyces europaeiscabiei']
NBC_00363	CP107972_linear_right	Illumina	12	H	2	327	116	chromosome	['Streptomyces europaeiscabiei']
NBC_00363	CP107972_linear_left	ONT	6	H	50	43	22	chromosome	['Streptomyces europaeiscabiei']
NBC_00363	CP107972_linear_right	ONT	6	H	2	327	116	chromosome	['Streptomyces europaeiscabiei']
NBC_00366	CP107971_linear_left	Illumina	117	S	170	1	1	chromosome	['Streptomyces sp. NBC 00366']
NBC_00366	CP107971_linear_right	Illumina	13	H	18	86	40	chromosome	['Streptomyces sp. NBC 00366']
NBC_00366	CP107971_linear_left	ONT	2249	S	170	1	1	chromosome	['Streptomyces sp. NBC 00366']
NBC_00366	CP107971_linear_right	ONT	26	H	18	86	40	chromosome	['Streptomyces sp. NBC 00366']
NBC_00370	CP107968_linear_left	Illumina	13	H	2	327	116	chromosome	['Streptomyces sp. NBC 00370']
NBC_00370	CP107968_linear_right	Illumina	13	H	2	327	116	chromosome	['Streptomyces sp. NBC 00370']
NBC_00370	CP107968_linear_left	ONT	4	H	2	327	116	chromosome	['Streptomyces sp. NBC 00370']
NBC_00370	CP107968_linear_right	ONT	1548	H	2	327	116	chromosome	['Streptomyces sp. NBC 00370']
NBC_00371	CP107967_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00371']
NBC_00371	CP107967_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00371']
NBC_00371	CP107967_linear_left	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 00371']
NBC_00371	CP107967_linear_right	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 00371']
NBC_00375	CP107963_linear_left	Illumina	0	S	164	2	1	chromosome	['Streptomyces platensis']
NBC_00375	CP107963_linear_right	Illumina	11	H	164	2	1	chromosome	['Streptomyces platensis']
NBC_00375	CP107963_linear_left	ONT	0	S	164	2	1	chromosome	['Streptomyces platensis']
NBC_00375	CP107963_linear_right	ONT	3	H	164	2	1	chromosome	['Streptomyces platensis']
NBC_00376	CP107960_linear_left	Illumina	14	S	161	76	30	chromosome	['Streptomyces sp. NBC 00376']
NBC_00376	CP107960_linear_right	Illumina	112	S	162	1	1	chromosome	['Streptomyces sp. NBC 00376']
NBC_00376	CP107960_linear_left	ONT	14	S	161	76	30	chromosome	['Streptomyces sp. NBC 00376']
NBC_00376	CP107960_linear_right	ONT	0	S	162	1	1	chromosome	['Streptomyces sp. NBC 00376']
NBC_00376	CP107961_linear_left	Illumina	14	H	161	76	30	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107961_linear_right	Illumina	14	H	161	76	30	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107961_linear_left	ONT	14	H	161	76	30	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107961_linear_right	ONT	0	H	161	76	30	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107962_linear_left	Illumina	13	H	161	76	30	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107962_linear_right	Illumina	65	S	163	1	1	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107962_linear_left	ONT	0	H	161	76	30	plasmid	['Streptomyces sp. NBC 00376']
NBC_00376	CP107962_linear_right	ONT	0	S	163	1	1	plasmid	['Streptomyces sp. NBC 00376']
NBC_00377	CP107958_linear_left	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC 00377']
NBC_00377	CP107958_linear_right	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC 00377']
NBC_00377	CP107958_linear_left	ONT	26	H	2	327	116	chromosome	['Streptomyces sp. NBC 00377']
NBC_00377	CP107958_linear_right	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 00377']
NBC_00379	CP107957_linear_left	Illumina	11	H	139	33	19	chromosome	['Streptomyces mirabilis']
NBC_00379	CP107957_linear_right	Illumina	11	H	139	33	19	chromosome	['Streptomyces mirabilis']
NBC_00379	CP107957_linear_left	ONT	1	H	139	33	19	chromosome	['Streptomyces mirabilis']
NBC_00379	CP107957_linear_right	ONT	2	H	139	33	19	chromosome	['Streptomyces mirabilis']
NBC_00381	CP107955_linear_left	Illumina	0	S	158	1	1	chromosome	['Streptomyces mirabilis']
NBC_00381	CP107955_linear_right	Illumina	14	H	111	12	6	chromosome	['Streptomyces mirabilis']
NBC_00381	CP107955_linear_left	ONT	8	S	158	1	1	chromosome	['Streptomyces mirabilis']
NBC_00381	CP107955_linear_right	ONT	8	H	111	12	6	chromosome	['Streptomyces mirabilis']
NBC_00383	CP107952_linear_left	Illumina	14	S	155	12	2	chromosome	['Streptomyces tubercidicus']
NBC_00383	CP107952_linear_right	Illumina	14	H	155	12	2	chromosome	['Streptomyces tubercidicus']
NBC_00383	CP107952_linear_left	ONT	4	S	155	12	2	chromosome	['Streptomyces tubercidicus']
NBC_00383	CP107952_linear_right	ONT	4	H	155	12	2	chromosome	['Streptomyces tubercidicus']
NBC_00386	CP107950_linear_left	Illumina	12	H	139	33	19	chromosome	['Streptomyces sp. NBC 00386']
NBC_00386	CP107950_linear_right	Illumina	12	H	139	33	19	chromosome	['Streptomyces sp. NBC 00386']
NBC_00386	CP107950_linear_left	ONT	1	H	139	33	19	chromosome	['Streptomyces sp. NBC 00386']
NBC_00386	CP107950_linear_right	ONT	2	H	139	33	19	chromosome	['Streptomyces sp. NBC 00386']
NBC_00388	CP107948_linear_left	Illumina	16	H	3	17	9	chromosome	['Streptomyces sp. NBC 00388']
NBC_00388	CP107948_linear_right	Illumina	97	S	154	1	1	chromosome	['Streptomyces sp. NBC 00388']
NBC_00388	CP107948_linear_left	ONT	0	H	3	17	9	chromosome	['Streptomyces sp. NBC 00388']
NBC_00388	CP107948_linear_right	ONT	1950	S	154	1	1	chromosome	['Streptomyces sp. NBC 00388']
NBC_00388	CP107949_linear_left	Illumina	11	H	2	327	116	plasmid	['Streptomyces sp. NBC 00388']
NBC_00388	CP107949_linear_right	Illumina	11	H	2	327	116	plasmid	['Streptomyces sp. NBC 00388']
NBC_00388	CP107949_linear_left	ONT	3	H	2	327	116	plasmid	['Streptomyces sp. NBC 00388']
NBC_00388	CP107949_linear_right	ONT	2	H	2	327	116	plasmid	['Streptomyces sp. NBC 00388']
NBC_00390	CP107945_linear_left	Illumina	12	S	151	10	3	chromosome	['Streptomyces sp. NBC 00390']
NBC_00390	CP107945_linear_right	Illumina	12	H	151	10	3	chromosome	['Streptomyces sp. NBC 00390']
NBC_00390	CP107945_linear_left	ONT	3139	S	151	10	3	chromosome	['Streptomyces sp. NBC 00390']
NBC_00390	CP107945_linear_right	ONT	3157	H	151	10	3	chromosome	['Streptomyces sp. NBC 00390']
NBC_00391	CP107944_linear_left	Illumina	29	H	57	5	4	chromosome	['Streptomyces sp. NBC_00391']
NBC_00391	CP107944_linear_right	Illumina	0	S	150	1	1	chromosome	['Streptomyces sp. NBC_00391']
NBC_00391	CP107944_linear_left	ONT	84	H	57	5	4	chromosome	['Streptomyces sp. NBC_00391']
NBC_00391	CP107944_linear_right	ONT	84	S	150	1	1	chromosome	['Streptomyces sp. NBC_00391']
NBC_00400	CP107940_linear_left	Illumina	11	H	35	17	7	chromosome	['Streptomyces sp. NBC 00400']
NBC_00400	CP107940_linear_right	Illumina	11	H	35	17	7	chromosome	['Streptomyces sp. NBC 00400']
NBC_00400	CP107940_linear_left	ONT	9	H	35	17	7	chromosome	['Streptomyces sp. NBC 00400']
NBC_00400	CP107940_linear_right	ONT	12	H	35	17	7	chromosome	['Streptomyces sp. NBC 00400']
NBC_00414	CP107935_linear_left	Illumina	11	H	12	26	12	chromosome	['Streptomyces sp. NBC 00414']
NBC_00414	CP107935_linear_right	Illumina	11	H	12	26	12	chromosome	['Streptomyces sp. NBC 00414']
NBC_00414	CP107935_linear_left	ONT	9	H	12	26	12	chromosome	['Streptomyces sp. NBC 00414']
NBC_00414	CP107935_linear_right	ONT	13	H	12	26	12	chromosome	['Streptomyces sp. NBC 00414']
NBC_00415	CP107933_linear_left	Illumina	22	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00415	CP107933_linear_right	Illumina	22	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00415	CP107933_linear_left	ONT	16	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00415	CP107933_linear_right	ONT	16	H	14	19	6	chromosome	['Streptomyces zaomyceticus']
NBC_00425	CP107928_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00425']
NBC_00425	CP107928_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00425']
NBC_00425	CP107928_linear_left	ONT	1	H	2	327	116	chromosome	['Streptomyces sp. NBC 00425']
NBC_00425	CP107928_linear_right	ONT	1	H	2	327	116	chromosome	['Streptomyces sp. NBC 00425']
NBC_00433	CP107926_linear_left	Illumina	11	H	25	50	26	chromosome	['Streptomyces sp. NBC 00433']
NBC_00433	CP107926_linear_right	Illumina	11	H	25	50	26	chromosome	['Streptomyces sp. NBC 00433']
NBC_00433	CP107926_linear_left	ONT	0	H	25	50	26	chromosome	['Streptomyces sp. NBC 00433']
NBC_00433	CP107926_linear_right	ONT	0	H	25	50	26	chromosome	['Streptomyces sp. NBC 00433']
NBC_00435	CP107924_linear_left	Illumina	103	S	144	1	1	chromosome	['Streptomyces sp. NBC_00435']
NBC_00435	CP107924_linear_right	Illumina	107	S	145	1	1	chromosome	['Streptomyces sp. NBC_00435']
NBC_00435	CP107924_linear_left	ONT	0	S	144	1	1	chromosome	['Streptomyces sp. NBC_00435']
NBC_00435	CP107924_linear_right	ONT	0	S	145	1	1	chromosome	['Streptomyces sp. NBC_00435']
NBC_00435	CP107925_linear_left	Illumina	2	S	146	1	1	plasmid	['Streptomyces sp. NBC_00435']
NBC_00435	CP107925_linear_right	Illumina	89	S	147	1	1	plasmid	['Streptomyces sp. NBC_00435']
NBC_00435	CP107925_linear_left	ONT	5	S	146	1	1	plasmid	['Streptomyces sp. NBC_00435']
NBC_00435	CP107925_linear_right	ONT	0	S	147	1	1	plasmid	['Streptomyces sp. NBC_00435']
NBC_00440	CP107921_linear_left	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC 00440']
NBC_00440	CP107921_linear_right	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC 00440']
NBC_00440	CP107921_linear_left	ONT	5	H	2	327	116	chromosome	['Streptomyces sp. NBC 00440']
NBC_00440	CP107921_linear_right	ONT	22	H	2	327	116	chromosome	['Streptomyces sp. NBC 00440']
NBC_00440	CP107922_linear_left	Illumina	11	H	2	327	116	plasmid	['Streptomyces sp. NBC 00440']
NBC_00440	CP107922_linear_right	Illumina	12	H	2	327	116	plasmid	['Streptomyces sp. NBC 00440']
NBC_00440	CP107922_linear_left	ONT	5	H	2	327	116	plasmid	['Streptomyces sp. NBC 00440']
NBC_00440	CP107922_linear_right	ONT	4	H	2	327	116	plasmid	['Streptomyces sp. NBC 00440']
NBC_00441	CP107919_linear_left	Illumina	0	H	84	17	10	chromosome	['Streptomyces sp. NBC 00441']
NBC_00441	CP107919_linear_right	Illumina	0	S	141	1	1	chromosome	['Streptomyces sp. NBC 00441']
NBC_00441	CP107919_linear_left	ONT	519	H	84	17	10	chromosome	['Streptomyces sp. NBC 00441']
NBC_00441	CP107919_linear_right	ONT	0	S	141	1	1	chromosome	['Streptomyces sp. NBC 00441']
NBC_00441	CP107920_linear_left	Illumina	67	S	142	1	1	plasmid	['Streptomyces sp. NBC 00441']
NBC_00441	CP107920_linear_right	Illumina	0	S	143	18	8	plasmid	['Streptomyces sp. NBC 00441']
NBC_00441	CP107920_linear_left	ONT	2	S	142	1	1	plasmid	['Streptomyces sp. NBC 00441']
NBC_00441	CP107920_linear_right	ONT	2	S	143	18	8	plasmid	['Streptomyces sp. NBC 00441']
NBC_00442	CP107918_linear_left	Illumina	21	H	2	327	116	chromosome	['Streptomyces sp. NBC_00442']
NBC_00442	CP107918_linear_right	Illumina	21	H	2	327	116	chromosome	['Streptomyces sp. NBC_00442']
NBC_00442	CP107918_linear_left	ONT	4397	H	2	327	116	chromosome	['Streptomyces sp. NBC_00442']
NBC_00442	CP107918_linear_right	ONT	4399	H	2	327	116	chromosome	['Streptomyces sp. NBC_00442']
NBC_00443	CP107917_linear_left	Illumina	0	H	2	327	116	chromosome	['Streptomyces sp. NBC 00443']
NBC_00443	CP107917_linear_right	Illumina	91	S	140	1	1	chromosome	['Streptomyces sp. NBC 00443']
NBC_00443	CP107917_linear_left	ONT	823	H	2	327	116	chromosome	['Streptomyces sp. NBC 00443']
NBC_00443	CP107917_linear_right	ONT	2114	S	140	1	1	chromosome	['Streptomyces sp. NBC 00443']
NBC_00444	CP107916_linear_left	Illumina	11	S	139	33	19	chromosome	['Streptomyces sp. NBC 00444']
NBC_00444	CP107916_linear_right	Illumina	11	H	139	33	19	chromosome	['Streptomyces sp. NBC 00444']
NBC_00444	CP107916_linear_left	ONT	1	S	139	33	19	chromosome	['Streptomyces sp. NBC 00444']
NBC_00444	CP107916_linear_right	ONT	1	H	139	33	19	chromosome	['Streptomyces sp. NBC 00444']
NBC_00445	CP107914_linear_left	Illumina	12	H	100	46	22	chromosome	['Streptomyces sp. NBC 00445']
NBC_00445	CP107914_linear_right	Illumina	12	H	100	46	22	chromosome	['Streptomyces sp. NBC 00445']
NBC_00445	CP107914_linear_left	ONT	1	H	100	46	22	chromosome	['Streptomyces sp. NBC 00445']
NBC_00445	CP107914_linear_right	ONT	1	H	100	46	22	chromosome	['Streptomyces sp. NBC 00445']
NBC_00445	CP107915_linear_left	Illumina	12	S	138	4	1	plasmid	['Streptomyces sp. NBC 00445']
NBC_00445	CP107915_linear_right	Illumina	0	H	138	4	1	plasmid	['Streptomyces sp. NBC 00445']
NBC_00445	CP107915_linear_left	ONT	0	S	138	4	1	plasmid	['Streptomyces sp. NBC 00445']
NBC_00445	CP107915_linear_right	ONT	0	H	138	4	1	plasmid	['Streptomyces sp. NBC 00445']
NBC_00448	CP107913_linear_left	Illumina	24	S	136	2	2	chromosome	['Streptomyces sp. NBC_00448']
NBC_00448	CP107913_linear_right	Illumina	0	S	137	1	1	chromosome	['Streptomyces sp. NBC_00448']
NBC_00448	CP107913_linear_left	ONT	12	S	136	2	2	chromosome	['Streptomyces sp. NBC_00448']
NBC_00448	CP107913_linear_right	ONT	80	S	137	1	1	chromosome	['Streptomyces sp. NBC_00448']
NBC_00450	CP107911_linear_left	Illumina	11	H	89	34	16	chromosome	['Streptomyces violaceus']
NBC_00450	CP107911_linear_right	Illumina	11	H	89	34	16	chromosome	['Streptomyces violaceus']
NBC_00450	CP107911_linear_left	ONT	3681	H	89	34	16	chromosome	['Streptomyces violaceus']
NBC_00450	CP107911_linear_right	ONT	5519	H	89	34	16	chromosome	['Streptomyces violaceus']
NBC_00453	CP107910_linear_left	Illumina	13	H	18	86	40	chromosome	['Streptomyces sp. NBC_00453']
NBC_00453	CP107910_linear_right	Illumina	13	H	18	86	40	chromosome	['Streptomyces sp. NBC_00453']
NBC_00453	CP107910_linear_left	ONT	0	H	18	86	40	chromosome	['Streptomyces sp. NBC_00453']
NBC_00453	CP107910_linear_right	ONT	0	H	18	86	40	chromosome	['Streptomyces sp. NBC_00453']
NBC_00454	CP107907_linear_left	Illumina	118	S	129	2	1	chromosome	['Streptomyces sp. NBC 00454']
NBC_00454	CP107907_linear_right	Illumina	118	H	129	2	1	chromosome	['Streptomyces sp. NBC 00454']
NBC_00454	CP107907_linear_left	ONT	0	S	129	2	1	chromosome	['Streptomyces sp. NBC 00454']
NBC_00454	CP107907_linear_right	ONT	0	H	129	2	1	chromosome	['Streptomyces sp. NBC 00454']
NBC_00454	CP107909_linear_left	Illumina	120	S	132	1	1	extrachromosomal	['Streptomyces sp. NBC 00454']
NBC_00454	CP107909_linear_right	Illumina	107	S	133	1	1	extrachromosomal	['Streptomyces sp. NBC 00454']
NBC_00454	CP107909_linear_left	ONT	0	S	132	1	1	extrachromosomal	['Streptomyces sp. NBC 00454']
NBC_00454	CP107909_linear_right	ONT	0	S	133	1	1	extrachromosomal	['Streptomyces sp. NBC 00454']
NBC_00455	CP109337_linear_left	Illumina	0	H	120	20	8	chromosome	['Streptomyces sp. NBC_00455']
NBC_00455	CP109337_linear_right	Illumina	0	H	120	20	8	chromosome	['Streptomyces sp. NBC_00455']
NBC_00455	CP109337_linear_left	ONT	21	H	120	20	8	chromosome	['Streptomyces sp. NBC_00455']
NBC_00455	CP109337_linear_right	ONT	15	H	120	20	8	chromosome	['Streptomyces sp. NBC_00455']
NBC_00455	CP109338_linear_left	Illumina	12	H	2	327	116	plasmid	['Streptomyces sp. NBC_00455']
NBC_00455	CP109338_linear_right	Illumina	12	H	2	327	116	plasmid	['Streptomyces sp. NBC_00455']
NBC_00455	CP109338_linear_left	ONT	0	H	2	327	116	plasmid	['Streptomyces sp. NBC_00455']
NBC_00455	CP109338_linear_right	ONT	6	H	2	327	116	plasmid	['Streptomyces sp. NBC_00455']
NBC_00456	CP107906_linear_left	Illumina	12	S	128	6	4	chromosome	['Streptomyces violaceus']
NBC_00456	CP107906_linear_right	Illumina	12	H	128	6	4	chromosome	['Streptomyces violaceus']
NBC_00456	CP107906_linear_left	ONT	11	S	128	6	4	chromosome	['Streptomyces violaceus']
NBC_00456	CP107906_linear_right	ONT	11	H	128	6	4	chromosome	['Streptomyces violaceus']
NBC_00457	CP107905_linear_left	Illumina	12	H	100	46	22	chromosome	['Streptomyces sp. NBC 00457']
NBC_00457	CP107905_linear_right	Illumina	12	H	100	46	22	chromosome	['Streptomyces sp. NBC 00457']
NBC_00457	CP107905_linear_left	ONT	1	H	100	46	22	chromosome	['Streptomyces sp. NBC 00457']
NBC_00457	CP107905_linear_right	ONT	1	H	100	46	22	chromosome	['Streptomyces sp. NBC 00457']
NBC_00459	CP107903_linear_left	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00459']
NBC_00459	CP107903_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00459']
NBC_00459	CP107903_linear_left	ONT	36	H	2	327	116	chromosome	['Streptomyces sp. NBC 00459']
NBC_00459	CP107903_linear_right	ONT	19	H	2	327	116	chromosome	['Streptomyces sp. NBC 00459']
NBC_00461	CP107902_linear_left	Illumina	0	S	125	8	4	chromosome	['Streptomyces sp. NBC 00461']
NBC_00461	CP107902_linear_right	Illumina	0	H	125	8	4	chromosome	['Streptomyces sp. NBC 00461']
NBC_00461	CP107902_linear_left	ONT	12	S	125	8	4	chromosome	['Streptomyces sp. NBC 00461']
NBC_00461	CP107902_linear_right	ONT	12	H	125	8	4	chromosome	['Streptomyces sp. NBC 00461']
NBC_00464	CP107899_linear_left	Illumina	0	S	123	1	1	chromosome	['Streptomyces sp. NBC 00464']
NBC_00464	CP107899_linear_right	Illumina	5	S	124	39	6	chromosome	['Streptomyces sp. NBC 00464']
NBC_00464	CP107899_linear_left	ONT	0	S	123	1	1	chromosome	['Streptomyces sp. NBC 00464']
NBC_00464	CP107899_linear_right	ONT	0	S	124	39	6	chromosome	['Streptomyces sp. NBC 00464']
NBC_00464	CP107900_linear_left	Illumina	11	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107900_linear_right	Illumina	5	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107900_linear_left	ONT	0	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107900_linear_right	ONT	0	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107901_linear_left	Illumina	12	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107901_linear_right	Illumina	0	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107901_linear_left	ONT	2	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00464	CP107901_linear_right	ONT	0	H	124	39	6	plasmid	['Streptomyces sp. NBC 00464']
NBC_00466	CP107896_linear_left	Illumina	115	S	119	2	1	chromosome	['Streptomyces sp. NBC_00466']
NBC_00466	CP107896_linear_right	Illumina	0	S	120	20	8	chromosome	['Streptomyces sp. NBC_00466']
NBC_00466	CP107896_linear_left	ONT	20786	S	119	2	1	chromosome	['Streptomyces sp. NBC_00466']
NBC_00466	CP107896_linear_right	ONT	0	S	120	20	8	chromosome	['Streptomyces sp. NBC_00466']
NBC_00466	CP107897_linear_left	Illumina	113	S	121	2	1	plasmid	['Streptomyces sp. NBC_00466']
NBC_00466	CP107897_linear_right	Illumina	112	H	121	2	1	plasmid	['Streptomyces sp. NBC_00466']
NBC_00466	CP107897_linear_left	ONT	0	S	121	2	1	plasmid	['Streptomyces sp. NBC_00466']
NBC_00466	CP107897_linear_right	ONT	1	H	121	2	1	plasmid	['Streptomyces sp. NBC_00466']
NBC_00466	CP107898_linear_left	Illumina	118	S	122	1	1	extrachromosomal	['Streptomyces sp. NBC_00466']
NBC_00466	CP107898_linear_right	Illumina	115	H	119	2	1	extrachromosomal	['Streptomyces sp. NBC_00466']
NBC_00466	CP107898_linear_left	ONT	3964	S	122	1	1	extrachromosomal	['Streptomyces sp. NBC_00466']
NBC_00466	CP107898_linear_right	ONT	20686	H	119	2	1	extrachromosomal	['Streptomyces sp. NBC_00466']
NBC_00467	CP107894_linear_left	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC 00467']
NBC_00467	CP107894_linear_right	Illumina	11	H	2	327	116	chromosome	['Streptomyces sp. NBC 00467']
NBC_00467	CP107894_linear_left	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 00467']
NBC_00467	CP107894_linear_right	ONT	2	H	2	327	116	chromosome	['Streptomyces sp. NBC 00467']
NBC_00467	CP107895_linear_left	Illumina	0	S	118	1	1	plasmid	['Streptomyces sp. NBC 00467']
NBC_00467	CP107895_linear_right	Illumina	12	H	2	327	116	plasmid	['Streptomyces sp. NBC 00467']
NBC_00467	CP107895_linear_left	ONT	0	S	118	1	1	plasmid	['Streptomyces sp. NBC 00467']
NBC_00467	CP107895_linear_right	ONT	2	H	2	327	116	plasmid	['Streptomyces sp. NBC 00467']
NBC_00470	CP107889_linear_left	Illumina	13	H	18	86	40	chromosome	['Streptomyces sp. NBC 00470']
NBC_00470	CP107889_linear_right	Illumina	13	H	18	86	40	chromosome	['Streptomyces sp. NBC 00470']
